0 11.9227
1.049 11.8695
2.099 11.8124
3.15 11.7556
4.172 11.7009
5.173 11.6473
6.173 11.592
7.172 11.538
8.172 11.4838
9.173 11.4304
10.173 11.3764
11.172 11.3233
12.175 11.271
13.172 11.2174
14.172 11.1645
15.173 11.1125
16.172 11.0603
17.172 11.0082
18.173 10.9564
19.173 10.9051
20.173 10.8536
21.173 10.8023
22.172 10.7525
23.173 10.7015
24.172 10.6519
25.172 10.6026
26.172 10.5529
27.171 10.5016
28.176 10.4536
29.171 10.4027
30.172 10.354
31.171 10.3051
32.171 10.2574
33.172 10.2093
34.171 10.1612
35.171 10.113
36.171 10.0652
37.171 10.0182
38.173 9.9707
39.172 9.9251
40.177 9.8787
41.173 9.8309
42.172 9.7847
43.173 9.7379
44.172 9.6921
45.172 9.6467
46.172 9.6012
47.173 9.5559
48.172 9.5108
49.173 9.4657
50.172 9.4207
51.172 9.3763
52.172 9.3324
53.172 9.2883
54.173 9.2443
55.173 9.2005
56.172 9.1566
57.172 9.1134
58.172 9.0701
59.172 9.028
60.172 8.9847
61.172 8.9414
62.173 8.8989
63.172 8.8568
64.173 8.8152
65.173 8.7725
66.172 8.7309
67.173 8.6894
68.173 8.6473
69.172 8.6071
70.173 8.5667
71.172 8.5259
72.173 8.4854
73.173 8.4449
74.172 8.4051
75.172 8.3652
76.173 8.3249
77.172 8.2863
78.173 8.2468
79.173 8.2078
80.172 8.1678
81.172 8.1288
82.172 8.0907
83.173 8.052
84.172 8.0134
85.172 7.9755
86.173 7.9374
87.172 7.8997
88.173 7.8603
89.172 7.8229
90.173 7.7857
91.173 7.7485
92.172 7.7111
93.173 7.6741
94.178 7.6357
95.173 7.6007
96.172 7.5646
97.172 7.529
98.173 7.493
99.172 7.4569
100.173 7.4204
101.173 7.3855
102.172 7.3499
103.172 7.315
104.173 7.2796
105.172 7.2449
106.173 7.2093
107.172 7.1758
108.172 7.1405
109.172 7.1068
110.172 7.0721
111.172 7.0382
112.172 7.0041
113.173 6.9705
114.172 6.9366
115.173 6.9034
116.172 6.8709
117.173 6.8378
118.177 6.8055
119.173 6.7718
120.172 6.7394
121.173 6.7069
122.172 6.6742
123.173 6.6423
124.172 6.6098
125.173 6.5779
126.172 6.5453
127.172 6.5145
128.173 6.4824
129.172 6.4517
130.177 6.4208
131.173 6.3885
132.174 6.3576
133.172 6.327
134.172 6.2961
135.173 6.2653
136.172 6.2353
137.173 6.2048
138.172 6.1748
139.173 6.1446
140.172 6.1153
141.172 6.0858
142.172 6.0558
143.172 6.026
144.172 5.9971
145.173 5.9683
146.172 5.9396
147.173 5.9101
148.172 5.8825
